"455166126,2025-01-17T07:34:44Z,1403/10/28 11:04,shahram,pars12345678,twit,#شاخص_بورس خکار کم رشدکرده وقت جلوزدنشه بنظر من"
"455166117,2025-01-17T07:34:23Z,1403/10/28 11:04,سهامدار 1395,sahamdar1395,pull,#نظرسنجی #اهرم با خبرهای سیاسی خوب مثل آتش بس و مذاکرات هیجان زده نشوید.معمولا حقوقی ها با خبرهای خوب فروش میزنند.پس اگر تو ضرر هستید دیگران را در قیمتهای بالا دعوت نکنید.تا 10 بهمن بازار ریسک دارد..بخصوص شاخص سازها و صندوقها.نگفتم بفروشید.چون اندیکاتورها نگاه کردم بیشترشون اصلاح نشان می دهند.شنبه یکشنبه اگر بازار منفی شد احتمال اصلاح خیلی زیاد میشود.\nحمایتهای اهرم را نوشتم بنظرتون کجا برای افراد نقد ورود کم ریسک تر است؟\n.........\nتکرار میکنم نگفتم بفروشید.قیمتهای کم ریسک خرید را نشان دادم تا کسی بعدا نگوید بالا وارد شدم.ناو صندوق هم نگاه کنید."
"454788528,2025-01-03T17:42:36Z,1403/10/14 21:12,خاقان,khaghan,retwit,#ثعمرا \nاندیشه جاوید که خیلی به من تهمت زدی و حسابت جداست و دیگر دوستان که حوب واقعا تو بورس بخصوص سهم ثعمرا زندگیمونو باختیم شاید فردش حقوقی که نمیدونم کیه فردا آخرین فرصت خرید ثعمرا باشه ثعمرا بخرید تا ضررهاتون جبران بشه و آن شالله حال هممون خوب بشه"
"455166070,2025-01-17T07:30:24Z,1403/10/28 11:00,حیدر,heidar60,twit,#دانا ممنون از وقتی که آقا امید عزیز برای بررسی اطلاعات میزارن\nولی خودتون هم اذعان دارید که به هر طریقی سود رو مخفی میکنن و من هم نظرم این هست مه در 9 ماهه هم باز عمده سود مخفی خواهد شد و حوالی 70 تومن اعلام میشه\nاما در مورد اصلاح گزارشگری بیمه، مورد مهم این هست که آیین نامه فعلی بیمه با استانداردهای حسابداری تناقض داره و این هم باعث شده هم سود رو کم نشون بدن و هم گزارش حسابرس مشروط بشه\nبه خاطر همین اختلاف به ازای هر سهم 130 تومن ذخیره مازاد گرفتن و برگشت هم نمیدن"
"455166058,2025-01-17T07:29:57Z,1403/10/28 10:59,SOREN,ghasemi742,twit,#بکابل ."
"455166051,2025-01-17T07:29:02Z,1403/10/28 10:59,کوروش _وبرق_۷۶,kjbr,quote,من تا حالا یاد ندارم  نه در تخریب و نه در تعریف این سهم پستی گذاشته باشم ....ولی دوست عزیز تعریف شما از سهم بخصوص از مدیران فعلی  خیلی خیلی خنده دار و بو داره 😂"
"455166048,2025-01-17T07:28:43Z,1403/10/28 10:58,دکتر مرادی اتحاد,moradi51,quote,ایران بهترین مردمان دنیا را دارد\n\nاطمینان دارم دوستدار ایران هستید\n\nباید با دید حل مسئله به مسائل نگاه کرد\n\nبعنوان مثال عامل ریزش 5 ساله بورس\n\nشرکتهای دولتی هستند\n\nمن هم خودم ضرر کردم\n\nدولتها منبع توروم هستند\n\nهمین دولتها با رای مردم سر کار می آیند\n\nبا رای من وشما"
"455166042,2025-01-17T07:28:34Z,1403/10/28 10:58,محمد حسن,hamid326,quote,#شلرد:مشکل لردگان محمودی نیست آدم فنی و کار اجرایی بلدی هست البته انسان ساده و بی سیاستی هست که نمیتواند از بالا دست حق وحقوق سهامدار خرد لردگان رابگیرد. کل زمین این طرح پتروشیمی لردگان بوده آمدن با هزینه همین طرح تسطیح کردن وزیر ساختها ساختند الان آمدن فقط ۲۰ درصد آرمند اختصاص دادن و درونش میخواهند آرمند افتتاح کنند که ۸۰ درصدش ذینفع نیست. آخه ظلم یکی دو تا ؟چرا هیچ کس جواب نمیدهد که مال آنها به روز دلاره مال ما خار هم نیست؟ چرا؟"
"455166036,2025-01-17T07:28:01Z,1403/10/28 10:58,جواد,javad12345,twit,#خودرو خودرو مجدد مجوز عرضه خودرو در بورس را گرفت"
"455165999,2025-01-17T07:22:57Z,1403/10/28 10:52,علي مهیاری,rahmani8711191,twit,#بجهرم با روند سودسازی فعلی eps ۶۰ تومن سال بعد دور از دسترس نیست. با pe  20 هم که حساب کنی حداقل ۱۲۰۰ می ارزه . بماند سود غیر عملیاتی و گواهی ظرفیت و ..."
