"453914704,2024-11-29T07:55:51Z,1403/09/09 11:25,علی نظری,as52as57,twit,#شاخص_بورس اگه منفی ۲ و مثبت ۷ بشه هر روز صف فروش میشه. از دید روانشناسی معاملات میگم.باید عکس این کار اتفاق بیفته هر روز صف خرید میشه. هر چیزی که به دست آوردنش سخت بشه همه به دنبالشن."
"035228bc-cab5-4443-8e1b-1de4592facdc,,,,,desktop,"
"453914699,2024-11-29T07:55:37Z,1403/09/09 11:25,DPNN...,noredinrahimi,quote,دقیقا این سهمو ۲۰۵ تومن خریدم!!!!"
"453914694,2024-11-29T07:55:25Z,1403/09/09 11:25,asad,asad_asadi20,quote,#شاخص_بورس ٫ دیدگاه اسمارت مانی همان پول هوشمند در تایم هفتگی ( صرفا از جنبه آموزشی)"
"453914689,2024-11-29T07:55:16Z,1403/09/09 11:25,Abbas,abbasf1990,twit,#شاخص_بورس ارز ترجیحی دارو در سال آینده حذف می‌شود\nوزیر بهداشت، درمان و آموزش پزشکی: \nارز ترجیحی دارو از سال آینده حذف خواهد شد و وزارت بهداشت در حال آماده‌سازی برنامه‌های لازم برای مدیریت این تغییر است."
"453914685,2024-11-29T07:54:52Z,1403/09/09 11:24,BORSCHI,sal17075,twit,#پیزد\nسوپر گزارش اذر پیزد را از دست ندهید سهم در نقطه عالی برای یک انفجار قیمتی"
"453914665,2024-11-29T07:52:44Z,1403/09/09 11:22,TT,neurofeedback,quote,#اهرم بسکه تنگ نظرند... این بازار چنان ---- به نوسانگیران ( فعالین بازار! ) زده که هنوز جاش درد میکنه! برای همینم کل اخبار منفی گیتی (بجز سیل اندونزی) به عنوان فکت ریورس بازار میارن! بعد هم ما مشکلی با اصلاح یا کمی درجا زدن نداریم! (البته حوالی شاخص ۲۹۰۰) اما اینا همچنان منتظر اهرم ۱۲۰۰ تومنی و شاخص ۱۸۰۰ هستن! به قول یزدیا «هِشتَن براتون»"
"453914642,2024-11-29T07:51:08Z,1403/09/09 11:21,غارت کده ایی به نام بورس,mohamadgorji136,twit,#شاخص_بورس سلام به همه اگر بنا به جبران ضرر و جلو زدن از تورم باشه و اعتماد برگشتن بهتر هست\nکه دامنه رو منفی ۲و مثبت ۷کنن"
"453914633,2024-11-29T07:50:09Z,1403/09/09 11:20,asad,asad_asadi20,twit,#شکام ٫ دیدگاه شخصی, نه سیگنال"
"453914621,2024-11-29T07:48:16Z,1403/09/09 11:18,آقای تحلیل گر,rizatifani,twit,#ثفارس تعصب، کبریت در نزدیکی مزرعه گندم است و هر لحظه ممکن است آن را به آتش بکشد. امیدوارم پیش از آنکه دیر شود آن را درک کنیم."
"453914587,2024-11-29T07:44:33Z,1403/09/09 11:14,سهیل,sn1982,quote,این چرندیات دیگه نخ نما شده. مردمم با این توهمات طرفدار نظرات متحجر طیف فکری شما نمیشن. بعدم اینجا صفحه بورسیه میشه برید تو صفحات استاد سایه نشینتون؟"
