"455173271,2025-01-17T16:19:35Z,1403/10/28 19:49,Saham negar,sahamnegar2,twit,#ثعمرا \nشسینا در کف و فرصت خرید فردا"
"455173258,2025-01-17T16:19:06Z,1403/10/28 19:49,محسن,dar08221,twit,#زدشت"
"455173249,2025-01-17T16:19:00Z,1403/10/28 19:49,مها,moha1357,quote,#وبصادر \nبانکیها سود خوبی شناسایی خواهند کرد\nکارمزد محور\nحاشیه سود تسهیلات\nفارغ از کمبود گاز ، آب و برق ( بدلیل داشتن ups بهنگام قطع برق هم کار میکنند)\nآینده متعلق به سهام بانکی است و بس"
"455173240,2025-01-17T16:17:49Z,1403/10/28 19:47,محسن,dar08221,pull,#زدشت مبنای خرید یا فروش نیست جهت بررسی"
"455173220,2025-01-17T16:16:09Z,1403/10/28 19:46,Ramezani1366,ramezani1366,twit,#خفناور"
"455173212,2025-01-17T16:15:58Z,1403/10/28 19:45,یزدان ابراهیمی,yazdanebrahimi,twit,#بیتکوین \n\nBTC: 104.400"
"455173182,2025-01-17T16:13:32Z,1403/10/28 19:43,H. Kh,hamidkh256,twit,#بپاس \nنمادهای کوچیک آماده صعود.\nنظر شخصی"
"455173177,2025-01-17T16:13:31Z,1403/10/28 19:43,یزدان ابراهیمی,yazdanebrahimi,twit,#کاما \n\n//"
"455173169,2025-01-17T16:13:06Z,1403/10/28 19:43,ذهن_زیبا,hangingman,twit,#شاخص_بورس  ایلان ماسک هم از ترس پایداری چی های داخل امریکا دخالتش تو آزادی خبرنگار ایتالیایی رو انکار کرد. ظاهرا امریکا هم حسین شریعتمداری و جبهه پایداری داره"
"455173155,2025-01-17T16:12:19Z,1403/10/28 19:42,فرهاد موثقی,farhad90,quote,#شپنا عارضم که شپنا سال 86 به بورس معرفی شد. نسبت هزینه های سازمانی شپنا در سال 84 نسبت به درآمد عملیاتی اش حدود 4.5  و به نسبت سرمایه اش 2.7 بوده . در سال 85 هزینه های سازمانی اش نسبت به درآمد عملیاتی اش حدود 7.5 و نسبت به سرمایه اش حدود 13.9 بوده در سال 86 که به بورس معرفی شده نسبت درآمد عملیاتی به هزینه های سازمانی حدود 2.8 و نسبت به سرمایه اش حدود حدود 11 شده ...   یعنی این نسبت ها با توجه به طرح های توسعه و افزایش سرمایه ها و درآمدهای عملیاتی متفاوت شده تا رسیده به انتهای سال مالی 1402 که سرمایه اش شده حدود 37 هزارمیلیاردتومان با درآمد عملیاتی حدود 409 هزارمیلیاردتومان و هزینه های سازمانی حدود 4900 میلیاردتومان . بنابراین نسبت هزینه های سازمانی به درآمد شده حدود 83 و نسبت به سرمایه شده حدود 7.5 .  بنابراین شپنا در سال 1402 نسبت هزینه های سازمانی به درآمد عملیاتی اش که رسیده به حدود 83  به این معنی است که هزینه های سازمانی شپنا نسبت به درآمدش در سال های قبل از ورودش به بورس یعنی سال 84 که حدود 4.5 و سال 85 حدود 7.5 بوده  بیش 10 برابر  کمتر شده و این موضوع با توجه به طرح های توسعه ای که شپنا داشته و دارد و افزایش درآمدهایش همگام با رشد نرخ دلار و تورم جای  تعمق و تقدیر دارد . ضمن اینکه به هرحال هر افزایش فروش و توسعه ای در شرکت ها همراه با افزایش هزینه های سازمانی هست مهم نسبت های شان نسبت به درآمدهای عملیاتی هست که نسبت به قبل چقدر افزایش یا کاهش داشته . البته در پالایشی ها دولت قبل برای افزایش درآمد خود   فرمولی رو ابداع کرد که با افزایش هزینه های عملیاتی پالایشی ها از سود آن ها  کاست و فکر نکرد که افزایش سود در پالایشی ها یعنی افزایش طرح های توسعه ای آن ها و متعاقب افزایش ظرفیت  تولید و کاهش ناترازی های موجود و برعکس اش یعنی کاهش طرح توسعه و افزایش ناترازی ها ..."
