"454466897,2024-12-23T07:55:44Z,1403/10/03 11:25,شمس,lenobo,twit,#نوری تذکر در مورد فضا سازی علیه پتروشیمی ها، مشاوران پر هزینه \n\n🔸 فلسفه ساخت پتروشیمی به دو منظور در ایران قوت گرفت. \n\n- افزایش صادرات غیر نفتی با افزایش ارزش افزوده در مواد خام مانند گاز و نفت ( اگر چه هنوز زنجیره ها کامل نشده، ولی نصف راه را رفته ایم) \n\n- ساختار سازی برای کسب درآمد مناسب،  برای حدود ۲ تا ۳ دهه بعد از خروج نفت و گاز بعنوان کالای استراتژیک از سبد انرژی جهانی \n\nبنابرین باید خیلی مواظب باشیم، چونکه پتروشیمی های ما باید با رقیبان منطقه خلیج فارس رقابت کند. امروز قیمت گاز دریافتی پتروشیمی های ایران خیلی بیشتر از قیمت رقیبان منطقه ای است و به این مشکل باید تحریم و FATF اضافه کرد. \n\n✍️ در یکی از اطاق های بحث در مورد انرژی، یکی از مدرسان برجسته دانشگاه معتبر کشور، خوراک صنایع پتروشیمی را رانتی توصیف کردند و مدعی امتیازات ویژه بخصوص در قیمت خوراک به پتروشیمی ها شدند. اگر اینگونه مشاور ها در کالبد دولت عملیاتی بشود، باید واقعا از آینده ترسید.\nاز اکانت آقای عبدالله باباخانی"
"454466877,2024-12-23T07:55:07Z,1403/10/03 11:25,مهدی ناجی,forex,twit,#پالایش واقعا چرا بازگشایی مجدد انجام نمیدن ؟!؟! کلی فرصت داشتن ، فساد سر تا پای سازمان بورس رو گرفته ، علی الخصوص ناظران بازار رو"
"454466874,2024-12-23T07:55:04Z,1403/10/03 11:25,بابک,stargate,twit,#شاخص_بورس \nبسازمان بورس پول سهامدار خرد رو فریز کرده"
"454466859,2024-12-23T07:54:47Z,1403/10/03 11:24,Fm8,fmtt1358,twit,#وآفر خرید سنگین حقوقی تا این لحظه. 10تا. اسپند دود کنید😍😍😍😍"
"454466854,2024-12-23T07:54:44Z,1403/10/03 11:24,Mrriahi,mrriahi,twit,#شاخص_بورس حقیقت این بود که هر چقدر جیب من گشادتر شده بود ، به همان میزان از عقل و درایتم کاسته شده بود .\nبیش از اندازه اعتماد به نفس داشتم ،به همین خاطر خود را برای بزرگترین اشتباهی که یک فرد می تواند در بازار بورس انجام دهد آماده کردم .\nبازار همواره آماده است که به معامله گران فراموش کاری که قدرت او را نادیده میگیرند درسهای تلخی بدهد. \"نیکلاس دارواس"
"454466846,2024-12-23T07:54:37Z,1403/10/03 11:24,حسین,h1365hossein,twit,#خاور یه نفر یه سیخی فرو کنه به این خاور شاید صف خرید بشه.\nجون بکن دیگه لعنتی"
"454466843,2024-12-23T07:54:36Z,1403/10/03 11:24,haftsin,haftsin1403,twit,#وآذر \nقدرت برتر فروشندگان و قدرت ضعیف خریداران را چگونه توجیه می کنین."
"454466838,2024-12-23T07:54:26Z,1403/10/03 11:24,منیب,monib1,twit,#شتران گویاخبرهای بنیادی خوبی برای این گروه درراه است"
"454466827,2024-12-23T07:54:08Z,1403/10/03 11:24,آریوبرزن ,pfly,twit,#کارام بلدم نیستن اردر ترس بزارن سهم جمع کنن. شما اختلاف درصد 5 اردر فروش را ببین، اولی منفی 2.98 پنجمی مثبت 1.14 !!! \nاونموقع که باید سهم جمع میکردین نکردین\nالان مجبورین با این بازی های کث.یف سهام چندتا سهامدار بدبخت پول لازمو بد.زدین"
"454466817,2024-12-23T07:54:00Z,1403/10/03 11:24,نیما,a1a2b3,twit,#شاخص_بورس .لطفا جهت افز ایش شاخص بورس و ریزش سهام ها با ملانصرالدین تماس بگیرید ."
